Report ID,Year,Country,Lookup,Region,Sector,Mining,Gas,Oil,Commodity,Total extractive government receipts (US$),"Total Government Revenue, IMF data.","Total Government Revenue, excluding grants, WB data.",Total GDP (US$ nominal),Total Production Value (US$),Health expenditure (US$),Public spending on education (% of GDP) ,ODA (US$)
Cameroon2005,2005,Cameroon,2005_Cameroon,Africa,Oil,no,no,yes,Oil,1188024923,3034582653,..,16587857509,1514679050,518075283.3,0.0312322,413930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,1599006846,3153815173,..,17953066391,2454548872,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,1599006846,3153815173,..,17953066391,2443535939,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Gas,no,yes,no,Gas,1599006846,3153815173,..,17953066391,475713914.9,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Oil,no,no,yes,Oil,1599006846,3153815173,..,17953066391,1967822024,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Total Mining,1599006846,3153815173,..,17953066391,11012933.4,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Clay,1599006846,3153815173,..,17953066391,14170,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Gold,1599006846,3153815173,..,17953066391,,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Limestone,1599006846,3153815173,..,17953066391,1386161.6,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Pozzolana,1599006846,3153815173,..,17953066391,8856000,530635192.7,0.0295568,1718930000
Cameroon2006,2006,Cameroon,2006_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,1599006846,3153815173,..,17953066391,756601.8,530635192.7,0.0295568,1718930000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,1803241788,3566980348,..,20431781120,2586780988,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,1803241788,3566980348,..,20431781120,2575591048,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Gas,no,yes,no,Gas,1803241788,3566980348,..,20431781120,444790185.3,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Oil,no,no,yes,Oil,1803241788,3566980348,..,20431781120,2130800863,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Total Mining,1803241788,3566980348,..,20431781120,11189939.3,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Clay,1803241788,3566980348,..,20431781120,15587,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Gold,1803241788,3566980348,..,20431781120,,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Limestone,1803241788,3566980348,..,20431781120,1498602.9,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Pozzolana,1803241788,3566980348,..,20431781120,8856000,687784832,0.0336625,1926290000
Cameroon2007,2007,Cameroon,2007_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,1803241788,3566980348,..,20431781120,819749.4,687784832,0.0336625,1926290000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,2362223467,3744155047,..,23322256428,3320522035,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,2362223467,3744155047,..,23322256428,3309929669,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Gas,no,yes,no,Gas,2362223467,3744155047,..,23322256428,444790185.3,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Oil,no,no,yes,Oil,2362223467,3744155047,..,23322256428,2865139483,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Total Mining,2362223467,3744155047,..,23322256428,10592366.8,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Clay,2362223467,3744155047,..,23322256428,15587,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Gold,2362223467,3744155047,..,23322256428,,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Limestone,2362223467,3744155047,..,23322256428,1585238,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Pozzolana,2362223467,3744155047,..,23322256428,8118000,677600173.8,0.0290538,548590000
Cameroon2008,2008,Cameroon,2008_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,2362223467,3744155047,..,23322256428,873541.8,677600173.8,0.0290538,548590000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,"Oil, Mining",yes,no,yes,Total,3501213152,3607710304,..,23381142604,1677208987,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Oil,no,no,yes,Oil,3501213152,3607710304,..,23381142604,1665678179,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Total Mining,3501213152,3607710304,..,23381142604,11530808.67,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Clay,3501213152,3607710304,..,23381142604,16746.5311,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Gold,3501213152,3607710304,..,23381142604,1968310.049,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Limestone,3501213152,3607710304,..,23381142604,3068046.252,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Pozzolana,3501213152,3607710304,..,23381142604,5599486.44,853395338.3,0.0364993,648340000
Cameroon2009,2009,Cameroon,2009_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,3501213152,3607710304,..,23381142604,878219.4,853395338.3,0.0364993,648340000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,"Oil, Mining",yes,no,yes,Total,3676246859,4292441378,..,23622482955,1844926524,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Oil,no,no,yes,Oil,3676246859,4292441378,..,23622482955,1832921374,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Total Mining,3676246859,4292441378,..,23622482955,12005149.66,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Clay,3676246859,4292441378,..,23622482955,16946.1864,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Gold,3676246859,4292441378,..,23622482955,2052537.283,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Limestone,3676246859,4292441378,..,23622482955,3158355.27,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Pozzolana,3676246859,4292441378,..,23622482955,5922479.52,821946656.7,0.0347951,540500000
Cameroon2010,2010,Cameroon,2010_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,3676246859,4292441378,..,23622482955,854831.4,821946656.7,0.0347951,540500000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,1566015122,12597865445,..,26587310734,2650172584,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,1566015122,12597865445,..,26587310734,2638418492,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Gas,no,yes,no,Gas,1566015122,12597865445,..,26587310734,473347514.6,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Oil,no,no,yes,Oil,1566015122,12597865445,..,26587310734,2165070977,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Total Mining,1566015122,12597865445,..,26587310734,11754091.62,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Clay,1566015122,12597865445,..,26587310734,20392.69649,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Gold,1566015122,12597865445,..,26587310734,2023298.711,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Granite,1566015122,12597865445,..,26587310734,123341.88,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Limestone,1566015122,12597865445,..,26587310734,2771326.185,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Marble,1566015122,12597865445,..,26587310734,183266.46,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Pozzolana,1566015122,12597865445,..,26587310734,5680084.617,846731402.4,0.0318472,611840000
Cameroon2011,2011,Cameroon,2011_Cameroon,Africa,Mining,yes,no,no,Sand and gravel,1566015122,12597865445,..,26587310734,952381.0657,846731402.4,0.0318472,611840000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,"Oil, Gas, Mining",,,,Total,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Oil,,,,Oil,1529320794,5367473705,..,26472054176,2346886124,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Gas,,,,Gas,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Total Mining,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Gold,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Marble,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Granite,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Sapphire,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Quartz,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Sand,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Disthene,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Pozzolan,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Limestone,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Sand,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Argile,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
Cameroon2012,2012,Cameroon,2012_Cameroon,Africa,Mining,,,,Aggregates,1529320794,5367473705,..,26472054176,,820665445.9,0.0310012,596240000
CentralAfricanRepublic2006,2006,Central African Republic,2006_Central African Republic,Africa,Mining,yes,no,no,Total,10973706.76,195916539,..,1473721521,59259645.58,20667765.35,0.0140242,133660000
CentralAfricanRepublic2006,2006,Central African Republic,2006_Central African Republic,Africa,Mining,yes,no,no,Diamond,10973706.76,195916539,..,1473721521,59065347.12,20667765.35,0.0140242,133660000
CentralAfricanRepublic2006,2006,Central African Republic,2006_Central African Republic,Africa,Mining,yes,no,no,Gold,10973706.76,195916539,..,1473721521,194298.4614,20667765.35,0.0140242,133660000
CentralAfricanRepublic2007,2007,Central African Republic,2007_Central African Republic,Africa,Mining,yes,no,no,Total,3520131.524,268100082.3,..,1698125680,60081654.52,22294522.24,0.0131289,176920000
CentralAfricanRepublic2007,2007,Central African Republic,2007_Central African Republic,Africa,Mining,yes,no,no,Diamond,3520131.524,268100082.3,..,1698125680,59857653.78,22294522.24,0.0131289,176920000
CentralAfricanRepublic2007,2007,Central African Republic,2007_Central African Republic,Africa,Mining,yes,no,no,Gold,3520131.524,268100082.3,..,1698125680,224000.7379,22294522.24,0.0131289,176920000
CentralAfricanRepublic2008,2008,Central African Republic,2008_Central African Republic,Africa,Mining,yes,no,no,Total,4042178.571,196214142.3,186506661.7,1985370255,48956006.85,25611673.36,0.0129002,257280000
CentralAfricanRepublic2008,2008,Central African Republic,2008_Central African Republic,Africa,Mining,yes,no,no,Diamond,4042178.571,196214142.3,186506661.7,1985370255,47750887.31,25611673.36,0.0129002,257280000
CentralAfricanRepublic2008,2008,Central African Republic,2008_Central African Republic,Africa,Mining,yes,no,no,Gold,4042178.571,196214142.3,186506661.7,1985370255,1205119.543,25611673.36,0.0129002,257280000
CentralAfricanRepublic2009,2009,Central African Republic,2009_Central African Republic,Africa,Mining,yes,no,no,Total,6056423.729,234161001.7,187593278.2,1981728179,48996158.58,25833015.86,0.0130356,242030000
CentralAfricanRepublic2009,2009,Central African Republic,2009_Central African Republic,Africa,Mining,yes,no,no,Diamond,6056423.729,234161001.7,187593278.2,1981728179,47087982.37,25833015.86,0.0130356,242030000
CentralAfricanRepublic2009,2009,Central African Republic,2009_Central African Republic,Africa,Mining,yes,no,no,Gold,6056423.729,234161001.7,187593278.2,1981728179,1908176.213,25833015.86,0.0130356,242030000
CentralAfricanRepublic2010,2010,Central African Republic,2010_Central African Republic,Africa,Mining,yes,no,no,Total,20633575,247834781.8,197085131.5,1986014759,51253868.35,23922540.78,0.0120455,261010000
CentralAfricanRepublic2010,2010,Central African Republic,2010_Central African Republic,Africa,Mining,yes,no,no,Diamond,20633575,247834781.8,197085131.5,1986014759,48891436.41,23922540.78,0.0120455,261010000
CentralAfricanRepublic2010,2010,Central African Republic,2010_Central African Republic,Africa,Mining,yes,no,no,Gold,20633575,247834781.8,197085131.5,1986014759,2362431.943,23922540.78,0.0120455,261010000
Chad2007,2007,Chad,2007_Chad,Africa,"Oil, Mining",yes,no,yes,Total,1183293262,1087354649,..,8638711757,3777152243,..,..,359100000
Chad2007,2007,Chad,2007_Chad,Africa,Oil,no,no,yes,Oil,1183293262,1087354649,..,8638711757,3774662243,..,..,359100000
Chad2007,2007,Chad,2007_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",1183293262,1087354649,..,8638711757,2490000,..,..,359100000
Chad2008,2008,Chad,2008_Chad,Africa,"Oil, Mining",yes,no,yes,Total,1908801646,1422873278,..,10351933632,4558118712,..,..,421720000
Chad2008,2008,Chad,2008_Chad,Africa,Oil,no,no,yes,Oil,1908801646,1422873278,..,10351933632,4555379712,..,..,421720000
Chad2008,2008,Chad,2008_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",1908801646,1422873278,..,10351933632,2739000,..,..,421720000
Chad2009,2009,Chad,2009_Chad,Africa,"Oil, Mining",yes,no,yes,Total,614882373,959863925.4,..,9253484290,2677207347,213916497.7,0.0231174,560730000
Chad2009,2009,Chad,2009_Chad,Africa,Oil,no,no,yes,Oil,614882373,959863925.4,..,9253484290,2673903347,213916497.7,0.0231174,560730000
Chad2009,2009,Chad,2009_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",614882373,959863925.4,..,9253484290,3304000,213916497.7,0.0231174,560730000
Chad2010,2010,Chad,2010_Chad,Africa,"Oil, Mining",yes,no,yes,Total,1347744000,1223717696,..,10657705072,3543699602,211229319.9,0.0198194,486040000
Chad2010,2010,Chad,2010_Chad,Africa,Oil,no,no,yes,Oil,1347744000,1223717696,..,10657705072,3540752602,211229319.9,0.0198194,486040000
Chad2010,2010,Chad,2010_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",1347744000,1223717696,..,10657705072,2947000,211229319.9,0.0198194,486040000
Chad2011,2011,Chad,2011_Chad,Africa,"Oil, Mining",yes,no,yes,Total,2146562000,1969212006,..,12156380062,4435771495,274478905.4,0.022579,460190000
Chad2011,2011,Chad,2011_Chad,Africa,Oil,no,no,yes,Oil,2146562000,1969212006,..,12156380062,4432740495,274478905.4,0.022579,460190000
Chad2011,2011,Chad,2011_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",2146562000,1969212006,..,12156380062,3031000,274478905.4,0.022579,460190000
Chad2012,2012,Chad,2012_Chad,Africa,"Oil, Mining",yes,no,yes,Total,2109663000,2534500466,..,12887072082,3954577098,..,..,478590000
Chad2012,2012,Chad,2012_Chad,Africa,Oil,no,no,yes,Oil,2109663000,2534500466,..,12887072082,3954577098,..,..,478590000
Chad2012,2012,Chad,2012_Chad,Africa,Mining,yes,no,no,"Aggregate, sand and stone",2109663000,2534500466,..,12887072082,0,..,..,478590000
Coted'Ivoire2006,2006,Côte d'Ivoire,2006_Côte d'Ivoire,Africa,"Oil, Gas",no,yes,yes,Total,84482680,3169982041,2827439213,17800887469,1817411657,750754209.1,0.0421751,247140000
Coted'Ivoire2006,2006,Côte d'Ivoire,2006_Côte d'Ivoire,Africa,Gas,no,yes,no,Gas,84482680,3169982041,2827439213,17800887469,317142609.9,750754209.1,0.0421751,247140000
Coted'Ivoire2006,2006,Côte d'Ivoire,2006_Côte d'Ivoire,Africa,Oil,no,no,yes,Oil,84482680,3169982041,2827439213,17800887469,1500269047,750754209.1,0.0421751,247140000
Coted'Ivoire2007,2007,Côte d'Ivoire,2007_Côte d'Ivoire,Africa,"Oil, Gas",no,yes,yes,Total,121454480,3766420780,3504937252,20343636059,1731008332,898450239.8,0.0441637,171080000
Coted'Ivoire2007,2007,Côte d'Ivoire,2007_Côte d'Ivoire,Africa,Gas,no,yes,no,Gas,121454480,3766420780,3504937252,20343636059,341650432.2,898450239.8,0.0441637,171080000
Coted'Ivoire2007,2007,Côte d'Ivoire,2007_Côte d'Ivoire,Africa,Oil,no,no,yes,Oil,121454480,3766420780,3504937252,20343636059,1389357900,898450239.8,0.0441637,171080000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,594748911,4258496138,4079027607,24224905504,2764258627,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,594748911,4258496138,4079027607,24224905504,2679258279,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Gas,no,yes,no,Gas,594748911,4258496138,4079027607,24224905504,530697296.7,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Oil,no,no,yes,Oil,594748911,4258496138,4079027607,24224905504,2148560982,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Mining,yes,no,no,Total Mining,594748911,4258496138,4079027607,24224905504,85000347.83,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Mining,yes,no,no,Gold,594748911,4258496138,4079027607,24224905504,84077907.68,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Mining,yes,no,no,Manganese,594748911,4258496138,4079027607,24224905504,922440.15,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Mining,yes,no,no,o/w Manganese ore,594748911,4258496138,4079027607,24224905504,,1115069978,0.0460299,625670000
Coted'Ivoire2008,2008,Côte d'Ivoire,2008_Côte d'Ivoire,Africa,Mining,yes,no,no,o/w Manganese content,594748911,4258496138,4079027607,24224905504,,1115069978,0.0460299,625670000
Coted'Ivoire2009,2009,Côte d'Ivoire,2009_Côte d'Ivoire,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,284861429,4474827756,3910751790,24277494337,1777961769,..,..,2401600000
Coted'Ivoire2009,2009,Côte d'Ivoire,2009_Côte d'Ivoire,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,284861429,4474827756,3910751790,24277494337,1558413874,..,..,2401600000
Coted'Ivoire2009,2009,Côte d'Ivoire,2009_Côte d'Ivoire,Africa,Gas,no,yes,no,Gas,284861429,4474827756,3910751790,24277494337,232792299.5,..,..,2401600000
Coted'Ivoire2009,2009,Côte d'Ivoire,2009_Côte d'Ivoire,Africa,Oil,no,no,yes,Oil,284861429,4474827756,3910751790,24277494337,1325621575,..,..,2401600000
